,0,1,2,3,4,5,6,7,8,9,10
2059,0.313232421875,0.376220703125,0.411376953125,0.966064453125,0.138916015625,0.266357421875,0.593017578125,0.734619140625,0.276611328125,0.746826171875,0.86739092827
2060,0.813232421875,0.876220703125,0.911376953125,0.466064453125,0.638916015625,0.766357421875,0.093017578125,0.234619140625,0.776611328125,0.246826171875,0.92527790065
2061,0.563232421875,0.126220703125,0.661376953125,0.716064453125,0.888916015625,0.016357421875,0.343017578125,0.984619140625,0.026611328125,0.496826171875,0.91604738411
2062,0.063232421875,0.626220703125,0.161376953125,0.216064453125,0.388916015625,0.516357421875,0.843017578125,0.484619140625,0.526611328125,0.996826171875,0.81211016762
2063,0.094482421875,0.157470703125,0.255126953125,0.059814453125,0.107666015625,0.797607421875,0.186767578125,0.203369140625,0.620361328125,0.153076171875,0.78016988008
2064,0.594482421875,0.657470703125,0.755126953125,0.559814453125,0.607666015625,0.297607421875,0.686767578125,0.703369140625,0.120361328125,0.653076171875,0.91687124899
2065,0.844482421875,0.407470703125,0.505126953125,0.309814453125,0.857666015625,0.547607421875,0.936767578125,0.453369140625,0.870361328125,0.903076171875,0.88227934246
2066,0.344482421875,0.907470703125,0.005126953125,0.809814453125,0.357666015625,0.047607421875,0.436767578125,0.953369140625,0.370361328125,0.403076171875,0.8947696607
2067,0.469482421875,0.282470703125,0.880126953125,0.184814453125,0.982666015625,0.172607421875,0.061767578125,0.578369140625,0.745361328125,0.778076171875,0.89823932947
2068,0.969482421875,0.782470703125,0.380126953125,0.684814453125,0.482666015625,0.672607421875,0.561767578125,0.078369140625,0.245361328125,0.278076171875,0.90549423512
2069,0.719482421875,0.032470703125,0.130126953125,0.434814453125,0.232666015625,0.422607421875,0.811767578125,0.828369140625,0.995361328125,0.028076171875,0.83000437854
2070,0.219482421875,0.532470703125,0.630126953125,0.934814453125,0.732666015625,0.922607421875,0.311767578125,0.328369140625,0.495361328125,0.528076171875,0.86207441787
2071,0.156982421875,0.469970703125,0.067626953125,0.747314453125,0.545166015625,0.985107421875,0.249267578125,0.765869140625,0.682861328125,0.215576171875,0.81500570699
2072,0.656982421875,0.969970703125,0.567626953125,0.247314453125,0.045166015625,0.485107421875,0.749267578125,0.265869140625,0.182861328125,0.715576171875,0.88387317271
2073,0.906982421875,0.219970703125,0.817626953125,0.997314453125,0.295166015625,0.735107421875,0.999267578125,0.515869140625,0.932861328125,0.965576171875,0.8813448296
2074,0.406982421875,0.719970703125,0.317626953125,0.497314453125,0.795166015625,0.235107421875,0.499267578125,0.015869140625,0.432861328125,0.465576171875,0.89688183677
2075,0.281982421875,0.094970703125,0.692626953125,0.622314453125,0.420166015625,0.110107421875,0.124267578125,0.390869140625,0.557861328125,0.840576171875,0.86920921284
2076,0.781982421875,0.594970703125,0.192626953125,0.122314453125,0.920166015625,0.610107421875,0.624267578125,0.890869140625,0.057861328125,0.340576171875,0.88555640376
2077,0.531982421875,0.344970703125,0.442626953125,0.872314453125,0.670166015625,0.360107421875,0.874267578125,0.140869140625,0.807861328125,0.090576171875,0.89555665182
2078,0.031982421875,0.844970703125,0.942626953125,0.372314453125,0.170166015625,0.860107421875,0.374267578125,0.640869140625,0.307861328125,0.590576171875,0.84092882559
2079,0.047607421875,0.079345703125,0.020751953125,0.950439453125,0.904541015625,0.188232421875,0.889892578125,0.250244140625,0.760986328125,0.262451171875,0.84896684115
2080,0.547607421875,0.579345703125,0.520751953125,0.450439453125,0.404541015625,0.688232421875,0.389892578125,0.750244140625,0.260986328125,0.762451171875,0.86770098952
2081,0.797607421875,0.329345703125,0.770751953125,0.700439453125,0.154541015625,0.438232421875,0.139892578125,0.000244140625,0.510986328125,0.512451171875,0.89852352197
2082,0.297607421875,0.829345703125,0.270751953125,0.200439453125,0.654541015625,0.938232421875,0.639892578125,0.500244140625,0.010986328125,0.012451171875,0.82242294975
2083,0.422607421875,0.454345703125,0.645751953125,0.825439453125,0.029541015625,0.813232421875,0.764892578125,0.875244140625,0.885986328125,0.637451171875,0.83077023229
2084,0.922607421875,0.954345703125,0.145751953125,0.325439453125,0.529541015625,0.313232421875,0.264892578125,0.375244140625,0.385986328125,0.137451171875,0.91900616351
2085,0.672607421875,0.204345703125,0.395751953125,0.575439453125,0.779541015625,0.563232421875,0.014892578125,0.625244140625,0.635986328125,0.387451171875,0.88320201089
2086,0.172607421875,0.704345703125,0.895751953125,0.075439453125,0.279541015625,0.063232421875,0.514892578125,0.125244140625,0.135986328125,0.887451171875,0.87583990887
2087,0.235107421875,0.266845703125,0.333251953125,0.262939453125,0.467041015625,0.000732421875,0.952392578125,0.687744140625,0.948486328125,0.324951171875,0.83694443841
2088,0.735107421875,0.766845703125,0.833251953125,0.762939453125,0.967041015625,0.500732421875,0.452392578125,0.187744140625,0.448486328125,0.824951171875,0.93939817167
2089,0.985107421875,0.016845703125,0.583251953125,0.012939453125,0.717041015625,0.250732421875,0.202392578125,0.937744140625,0.698486328125,0.574951171875,0.88592262457
2090,0.485107421875,0.516845703125,0.083251953125,0.512939453125,0.217041015625,0.750732421875,0.702392578125,0.437744140625,0.198486328125,0.074951171875,0.82815509011
2091,0.360107421875,0.141845703125,0.958251953125,0.387939453125,0.592041015625,0.875732421875,0.827392578125,0.062744140625,0.823486328125,0.699951171875,0.82827971178
2092,0.860107421875,0.641845703125,0.458251953125,0.887939453125,0.092041015625,0.375732421875,0.327392578125,0.562744140625,0.323486328125,0.199951171875,0.91671282172
2093,0.610107421875,0.391845703125,0.208251953125,0.137939453125,0.342041015625,0.625732421875,0.077392578125,0.312744140625,0.573486328125,0.449951171875,0.84321232911
2094,0.110107421875,0.891845703125,0.708251953125,0.637939453125,0.842041015625,0.125732421875,0.577392578125,0.812744140625,0.073486328125,0.949951171875,0.91050241795
2095,0.078857421875,0.423095703125,0.864501953125,0.606689453125,0.685791015625,0.406982421875,0.421142578125,0.593994140625,0.042236328125,0.168701171875,0.88329514189
2096,0.578857421875,0.923095703125,0.364501953125,0.106689453125,0.185791015625,0.906982421875,0.921142578125,0.093994140625,0.542236328125,0.668701171875,0.8199956511
2097,0.828857421875,0.173095703125,0.114501953125,0.856689453125,0.435791015625,0.156982421875,0.671142578125,0.843994140625,0.292236328125,0.918701171875,0.88483899721
2098,0.328857421875,0.673095703125,0.614501953125,0.356689453125,0.935791015625,0.656982421875,0.171142578125,0.343994140625,0.792236328125,0.418701171875,0.88116179925
2099,0.453857421875,0.048095703125,0.489501953125,0.731689453125,0.310791015625,0.531982421875,0.296142578125,0.218994140625,0.167236328125,0.793701171875,0.85061338927
2100,0.953857421875,0.548095703125,0.989501953125,0.231689453125,0.810791015625,0.031982421875,0.796142578125,0.718994140625,0.667236328125,0.293701171875,0.94620074907
2101,0.703857421875,0.298095703125,0.739501953125,0.981689453125,0.560791015625,0.781982421875,0.546142578125,0.468994140625,0.417236328125,0.043701171875,0.89462016494
2102,0.203857421875,0.798095703125,0.239501953125,0.481689453125,0.060791015625,0.281982421875,0.046142578125,0.968994140625,0.917236328125,0.543701171875,0.85277144107
2103,0.141357421875,0.235595703125,0.552001953125,0.169189453125,0.248291015625,0.344482421875,0.483642578125,0.406494140625,0.229736328125,0.231201171875,0.83342262723
2104,0.641357421875,0.735595703125,0.052001953125,0.669189453125,0.748291015625,0.844482421875,0.983642578125,0.906494140625,0.729736328125,0.731201171875,0.83939094255
2105,0.891357421875,0.485595703125,0.302001953125,0.419189453125,0.998291015625,0.094482421875,0.733642578125,0.156494140625,0.479736328125,0.981201171875,0.91898482402
2106,0.391357421875,0.985595703125,0.802001953125,0.919189453125,0.498291015625,0.594482421875,0.233642578125,0.656494140625,0.979736328125,0.481201171875,0.91595928378
2107,0.266357421875,0.360595703125,0.177001953125,0.044189453125,0.873291015625,0.719482421875,0.358642578125,0.781494140625,0.104736328125,0.856201171875,0.82053673072
2108,0.766357421875,0.860595703125,0.677001953125,0.544189453125,0.373291015625,0.219482421875,0.858642578125,0.281494140625,0.604736328125,0.356201171875,0.92734269475
2109,0.516357421875,0.110595703125,0.927001953125,0.294189453125,0.123291015625,0.969482421875,0.608642578125,0.531494140625,0.354736328125,0.106201171875,0.81437908186
2110,0.016357421875,0.610595703125,0.427001953125,0.794189453125,0.623291015625,0.469482421875,0.108642578125,0.031494140625,0.854736328125,0.606201171875,0.86666356411
2111,0.024169921875,0.212158203125,0.919189453125,0.661376953125,0.396728515625,0.289794921875,0.757080078125,0.367431640625,0.409423828125,0.067138671875,0.86493370401
2112,0.524169921875,0.712158203125,0.419189453125,0.161376953125,0.896728515625,0.789794921875,0.257080078125,0.867431640625,0.909423828125,0.567138671875,0.86446515874
2113,0.774169921875,0.462158203125,0.169189453125,0.911376953125,0.646728515625,0.039794921875,0.007080078125,0.117431640625,0.159423828125,0.817138671875,0.92069024495
2114,0.274169921875,0.962158203125,0.669189453125,0.411376953125,0.146728515625,0.539794921875,0.507080078125,0.617431640625,0.659423828125,0.317138671875,0.87293674036
2115,0.399169921875,0.337158203125,0.294189453125,0.536376953125,0.521728515625,0.664794921875,0.882080078125,0.992431640625,0.284423828125,0.942138671875,0.82750377197
2116,0.899169921875,0.837158203125,0.794189453125,0.036376953125,0.021728515625,0.164794921875,0.382080078125,0.492431640625,0.784423828125,0.442138671875,0.91007384914
2117,0.649169921875,0.087158203125,0.544189453125,0.786376953125,0.271728515625,0.914794921875,0.132080078125,0.742431640625,0.034423828125,0.192138671875,0.84788221971
2118,0.149169921875,0.587158203125,0.044189453125,0.286376953125,0.771728515625,0.414794921875,0.632080078125,0.242431640625,0.534423828125,0.692138671875,0.83968809023
2119,0.211669921875,0.399658203125,0.731689453125,0.098876953125,0.959228515625,0.477294921875,0.819580078125,0.679931640625,0.346923828125,0.004638671875,0.86884463596
2120,0.711669921875,0.899658203125,0.231689453125,0.598876953125,0.459228515625,0.977294921875,0.319580078125,0.179931640625,0.846923828125,0.504638671875,0.86662336308
2121,0.961669921875,0.149658203125,0.481689453125,0.348876953125,0.209228515625,0.227294921875,0.069580078125,0.929931640625,0.096923828125,0.754638671875,0.88820939721
2122,0.461669921875,0.649658203125,0.981689453125,0.848876953125,0.709228515625,0.727294921875,0.569580078125,0.429931640625,0.596923828125,0.254638671875,0.90889060471
2123,0.336669921875,0.024658203125,0.106689453125,0.223876953125,0.084228515625,0.602294921875,0.944580078125,0.054931640625,0.471923828125,0.879638671875,0.77789230324
2124,0.836669921875,0.524658203125,0.606689453125,0.723876953125,0.584228515625,0.102294921875,0.444580078125,0.554931640625,0.971923828125,0.379638671875,0.93083488735
2125,0.586669921875,0.274658203125,0.856689453125,0.473876953125,0.834228515625,0.852294921875,0.194580078125,0.304931640625,0.221923828125,0.129638671875,0.88027010973
2126,0.086669921875,0.774658203125,0.356689453125,0.973876953125,0.334228515625,0.352294921875,0.694580078125,0.804931640625,0.721923828125,0.629638671875,0.86648238304
2127,0.117919921875,0.305908203125,0.200439453125,0.755126953125,0.177978515625,0.071044921875,0.288330078125,0.523681640625,0.628173828125,0.473388671875,0.84797326607
2128,0.617919921875,0.805908203125,0.700439453125,0.255126953125,0.677978515625,0.571044921875,0.788330078125,0.023681640625,0.128173828125,0.973388671875,0.89034766938
2129,0.867919921875,0.055908203125,0.950439453125,0.505126953125,0.927978515625,0.321044921875,0.538330078125,0.773681640625,0.878173828125,0.723388671875,0.91110716344
2130,0.367919921875,0.555908203125,0.450439453125,0.005126953125,0.427978515625,0.821044921875,0.038330078125,0.273681640625,0.378173828125,0.223388671875,0.83657530459
2131,0.492919921875,0.180908203125,0.575439453125,0.880126953125,0.802978515625,0.946044921875,0.413330078125,0.148681640625,0.503173828125,0.598388671875,0.85480650598
2132,0.992919921875,0.680908203125,0.075439453125,0.380126953125,0.302978515625,0.446044921875,0.913330078125,0.648681640625,0.003173828125,0.098388671875,0.89698274487
2133,0.742919921875,0.430908203125,0.325439453125,0.630126953125,0.052978515625,0.696044921875,0.663330078125,0.398681640625,0.753173828125,0.348388671875,0.85567644965
2134,0.242919921875,0.930908203125,0.825439453125,0.130126953125,0.552978515625,0.196044921875,0.163330078125,0.898681640625,0.253173828125,0.848388671875,0.89653892702
2135,0.180419921875,0.118408203125,0.387939453125,0.442626953125,0.740478515625,0.133544921875,0.350830078125,0.461181640625,0.565673828125,0.410888671875,0.85785729601
2136,0.680419921875,0.618408203125,0.887939453125,0.942626953125,0.240478515625,0.633544921875,0.850830078125,0.961181640625,0.065673828125,0.910888671875,0.90695355062
2137,0.930419921875,0.368408203125,0.637939453125,0.192626953125,0.490478515625,0.383544921875,0.600830078125,0.211181640625,0.815673828125,0.660888671875,0.89231984571
2138,0.430419921875,0.868408203125,0.137939453125,0.692626953125,0.990478515625,0.883544921875,0.100830078125,0.711181640625,0.315673828125,0.160888671875,0.87943691266
2139,0.305419921875,0.493408203125,0.762939453125,0.317626953125,0.365478515625,0.758544921875,0.475830078125,0.836181640625,0.690673828125,0.535888671875,0.84354762947
2140,0.805419921875,0.993408203125,0.262939453125,0.817626953125,0.865478515625,0.258544921875,0.975830078125,0.336181640625,0.190673828125,0.035888671875,0.95149745736
2141,0.555419921875,0.243408203125,0.012939453125,0.067626953125,0.615478515625,0.508544921875,0.725830078125,0.586181640625,0.940673828125,0.285888671875,0.82448975939
2142,0.055419921875,0.743408203125,0.512939453125,0.567626953125,0.115478515625,0.008544921875,0.225830078125,0.086181640625,0.440673828125,0.785888671875,0.87184465358
2143,0.039794921875,0.446533203125,0.466064453125,0.239501953125,0.818603515625,0.930419921875,0.522705078125,0.945556640625,0.987548828125,0.114013671875,0.80262484657
2144,0.539794921875,0.946533203125,0.966064453125,0.739501953125,0.318603515625,0.430419921875,0.022705078125,0.445556640625,0.487548828125,0.614013671875,0.93005545621
2145,0.789794921875,0.196533203125,0.716064453125,0.489501953125,0.068603515625,0.680419921875,0.272705078125,0.695556640625,0.737548828125,0.864013671875,0.85831438776
2146,0.289794921875,0.696533203125,0.216064453125,0.989501953125,0.568603515625,0.180419921875,0.772705078125,0.195556640625,0.237548828125,0.364013671875,0.89784093957
2147,0.414794921875,0.071533203125,0.841064453125,0.114501953125,0.193603515625,0.055419921875,0.647705078125,0.320556640625,0.862548828125,0.989013671875,0.8458761268
2148,0.914794921875,0.571533203125,0.341064453125,0.614501953125,0.693603515625,0.555419921875,0.147705078125,0.820556640625,0.362548828125,0.489013671875,0.91121336885
2149,0.664794921875,0.321533203125,0.091064453125,0.364501953125,0.943603515625,0.305419921875,0.397705078125,0.070556640625,0.612548828125,0.239013671875,0.88225366226
2150,0.164794921875,0.821533203125,0.591064453125,0.864501953125,0.443603515625,0.805419921875,0.897705078125,0.570556640625,0.112548828125,0.739013671875,0.85577589899
2151,0.227294921875,0.134033203125,0.153564453125,0.552001953125,0.256103515625,0.867919921875,0.585205078125,0.008056640625,0.800048828125,0.051513671875,0.79091523163
2152,0.727294921875,0.634033203125,0.653564453125,0.052001953125,0.756103515625,0.367919921875,0.085205078125,0.508056640625,0.300048828125,0.551513671875,0.90682598413
2153,0.977294921875,0.384033203125,0.903564453125,0.802001953125,0.506103515625,0.617919921875,0.335205078125,0.258056640625,0.550048828125,0.801513671875,0.91916810322
2154,0.477294921875,0.884033203125,0.403564453125,0.302001953125,0.006103515625,0.117919921875,0.835205078125,0.758056640625,0.050048828125,0.301513671875,0.88360481223
2155,0.352294921875,0.259033203125,0.528564453125,0.677001953125,0.631103515625,0.242919921875,0.710205078125,0.633056640625,0.925048828125,0.926513671875,0.86366505172
2156,0.852294921875,0.759033203125,0.028564453125,0.177001953125,0.131103515625,0.742919921875,0.210205078125,0.133056640625,0.425048828125,0.426513671875,0.85268860161
2157,0.602294921875,0.009033203125,0.278564453125,0.927001953125,0.381103515625,0.492919921875,0.460205078125,0.883056640625,0.675048828125,0.176513671875,0.86112232386
2158,0.102294921875,0.509033203125,0.778564453125,0.427001953125,0.881103515625,0.992919921875,0.960205078125,0.383056640625,0.175048828125,0.676513671875,0.81612710322
2159,0.071044921875,0.040283203125,0.684814453125,0.333251953125,0.599853515625,0.711669921875,0.053955078125,0.164306640625,0.206298828125,0.457763671875,0.82659679625
2160,0.571044921875,0.540283203125,0.184814453125,0.833251953125,0.099853515625,0.211669921875,0.553955078125,0.664306640625,0.706298828125,0.957763671875,0.87164244721
2161,0.821044921875,0.290283203125,0.434814453125,0.083251953125,0.349853515625,0.961669921875,0.803955078125,0.414306640625,0.456298828125,0.707763671875,0.81083159544
2162,0.321044921875,0.790283203125,0.934814453125,0.583251953125,0.849853515625,0.461669921875,0.303955078125,0.914306640625,0.956298828125,0.207763671875,0.91420015176
2163,0.446044921875,0.415283203125,0.059814453125,0.458251953125,0.474853515625,0.336669921875,0.178955078125,0.539306640625,0.081298828125,0.582763671875,0.86005451106
2164,0.946044921875,0.915283203125,0.559814453125,0.958251953125,0.974853515625,0.836669921875,0.678955078125,0.039306640625,0.581298828125,0.082763671875,0.93156119549
2165,0.696044921875,0.165283203125,0.809814453125,0.208251953125,0.724853515625,0.086669921875,0.928955078125,0.789306640625,0.331298828125,0.332763671875,0.8971928541
2166,0.196044921875,0.665283203125,0.309814453125,0.708251953125,0.224853515625,0.586669921875,0.428955078125,0.289306640625,0.831298828125,0.832763671875,0.84330120721
2167,0.133544921875,0.352783203125,0.997314453125,0.895751953125,0.037353515625,0.524169921875,0.116455078125,0.851806640625,0.018798828125,0.395263671875,0.87055484507
2168,0.633544921875,0.852783203125,0.497314453125,0.395751953125,0.537353515625,0.024169921875,0.616455078125,0.351806640625,0.518798828125,0.895263671875,0.91488114054
2169,0.883544921875,0.102783203125,0.247314453125,0.645751953125,0.787353515625,0.774169921875,0.866455078125,0.601806640625,0.268798828125,0.645263671875,0.86410547834
2170,0.383544921875,0.602783203125,0.747314453125,0.145751953125,0.287353515625,0.274169921875,0.366455078125,0.101806640625,0.768798828125,0.145263671875,0.87647107613
2171,0.258544921875,0.227783203125,0.372314453125,0.770751953125,0.912353515625,0.399169921875,0.241455078125,0.476806640625,0.143798828125,0.520263671875,0.87497026587
2172,0.758544921875,0.727783203125,0.872314453125,0.270751953125,0.412353515625,0.899169921875,0.741455078125,0.976806640625,0.643798828125,0.020263671875,0.88019302179
2173,0.508544921875,0.477783203125,0.622314453125,0.520751953125,0.162353515625,0.149169921875,0.991455078125,0.226806640625,0.393798828125,0.270263671875,0.88632080623
2174,0.008544921875,0.977783203125,0.122314453125,0.020751953125,0.662353515625,0.649169921875,0.491455078125,0.726806640625,0.893798828125,0.770263671875,0.8190562157
2175,0.012451171875,0.020751953125,0.313720703125,0.587158203125,0.142822265625,0.996826171875,0.815673828125,0.566650390625,0.928955078125,0.860107421875,0.73932424274
2176,0.512451171875,0.520751953125,0.813720703125,0.087158203125,0.642822265625,0.496826171875,0.315673828125,0.066650390625,0.428955078125,0.360107421875,0.881517784
2177,0.762451171875,0.270751953125,0.563720703125,0.837158203125,0.892822265625,0.746826171875,0.065673828125,0.816650390625,0.678955078125,0.110107421875,0.90265084826
2178,0.262451171875,0.770751953125,0.063720703125,0.337158203125,0.392822265625,0.246826171875,0.565673828125,0.316650390625,0.178955078125,0.610107421875,0.85900399675
2179,0.387451171875,0.395751953125,0.938720703125,0.712158203125,0.767822265625,0.121826171875,0.940673828125,0.191650390625,0.803955078125,0.235107421875,0.91369385001
2180,0.887451171875,0.895751953125,0.438720703125,0.212158203125,0.267822265625,0.621826171875,0.440673828125,0.691650390625,0.303955078125,0.735107421875,0.89020328638
2181,0.637451171875,0.145751953125,0.188720703125,0.962158203125,0.017822265625,0.371826171875,0.190673828125,0.441650390625,0.553955078125,0.985107421875,0.85812641008
2182,0.137451171875,0.645751953125,0.688720703125,0.462158203125,0.517822265625,0.871826171875,0.690673828125,0.941650390625,0.053955078125,0.485107421875,0.83351386066
2183,0.199951171875,0.333251953125,0.001220703125,0.149658203125,0.705322265625,0.809326171875,0.753173828125,0.379150390625,0.866455078125,0.797607421875,0.7874116349
2184,0.699951171875,0.833251953125,0.501220703125,0.649658203125,0.205322265625,0.309326171875,0.253173828125,0.879150390625,0.366455078125,0.297607421875,0.91477586629
2185,0.949951171875,0.083251953125,0.751220703125,0.399658203125,0.455322265625,0.559326171875,0.003173828125,0.129150390625,0.616455078125,0.047607421875,0.89367467541
2186,0.449951171875,0.583251953125,0.251220703125,0.899658203125,0.955322265625,0.059326171875,0.503173828125,0.629150390625,0.116455078125,0.547607421875,0.92008759518
2187,0.324951171875,0.208251953125,0.626220703125,0.024658203125,0.330322265625,0.184326171875,0.878173828125,0.754150390625,0.991455078125,0.172607421875,0.83055342123
2188,0.824951171875,0.708251953125,0.126220703125,0.524658203125,0.830322265625,0.684326171875,0.378173828125,0.254150390625,0.491455078125,0.672607421875,0.8896176088
2189,0.574951171875,0.458251953125,0.376220703125,0.274658203125,0.580322265625,0.434326171875,0.128173828125,0.504150390625,0.741455078125,0.922607421875,0.86785385932
2190,0.074951171875,0.958251953125,0.876220703125,0.774658203125,0.080322265625,0.934326171875,0.628173828125,0.004150390625,0.241455078125,0.422607421875,0.84576844857
2191,0.106201171875,0.489501953125,0.532470703125,0.993408203125,0.424072265625,0.653076171875,0.346923828125,0.285400390625,0.147705078125,0.703857421875,0.85717016262
2192,0.606201171875,0.989501953125,0.032470703125,0.493408203125,0.924072265625,0.153076171875,0.846923828125,0.785400390625,0.647705078125,0.203857421875,0.91379860602
2193,0.856201171875,0.239501953125,0.282470703125,0.743408203125,0.674072265625,0.903076171875,0.596923828125,0.035400390625,0.397705078125,0.453857421875,0.85886591629
2194,0.356201171875,0.739501953125,0.782470703125,0.243408203125,0.174072265625,0.403076171875,0.096923828125,0.535400390625,0.897705078125,0.953857421875,0.86926060451
2195,0.481201171875,0.114501953125,0.157470703125,0.868408203125,0.549072265625,0.278076171875,0.471923828125,0.910400390625,0.022705078125,0.328857421875,0.87286496467
2196,0.981201171875,0.614501953125,0.657470703125,0.368408203125,0.049072265625,0.778076171875,0.971923828125,0.410400390625,0.522705078125,0.828857421875,0.8724486083
2197,0.731201171875,0.364501953125,0.907470703125,0.618408203125,0.299072265625,0.028076171875,0.721923828125,0.660400390625,0.272705078125,0.578857421875,0.91805354297
2198,0.231201171875,0.864501953125,0.407470703125,0.118408203125,0.799072265625,0.528076171875,0.221923828125,0.160400390625,0.772705078125,0.078857421875,0.87315250772
2199,0.168701171875,0.177001953125,0.844970703125,0.305908203125,0.986572265625,0.590576171875,0.284423828125,0.722900390625,0.085205078125,0.641357421875,0.85977422121
2200,0.668701171875,0.677001953125,0.344970703125,0.805908203125,0.486572265625,0.090576171875,0.784423828125,0.222900390625,0.585205078125,0.141357421875,0.9205558968
2201,0.918701171875,0.427001953125,0.094970703125,0.055908203125,0.236572265625,0.840576171875,0.534423828125,0.972900390625,0.335205078125,0.391357421875,0.83477712475
2202,0.418701171875,0.927001953125,0.594970703125,0.555908203125,0.736572265625,0.340576171875,0.034423828125,0.472900390625,0.835205078125,0.891357421875,0.9130327384
2203,0.293701171875,0.302001953125,0.469970703125,0.430908203125,0.111572265625,0.465576171875,0.409423828125,0.097900390625,0.210205078125,0.266357421875,0.83901952211
2204,0.793701171875,0.802001953125,0.969970703125,0.930908203125,0.611572265625,0.965576171875,0.909423828125,0.597900390625,0.710205078125,0.766357421875,0.90956680548
2205,0.543701171875,0.052001953125,0.719970703125,0.180908203125,0.861572265625,0.215576171875,0.659423828125,0.347900390625,0.460205078125,0.516357421875,0.8785090324
2206,0.043701171875,0.552001953125,0.219970703125,0.680908203125,0.361572265625,0.715576171875,0.159423828125,0.847900390625,0.960205078125,0.016357421875,0.82944414706
2207,0.059326171875,0.255126953125,0.798095703125,0.009033203125,0.564697265625,0.356201171875,0.581298828125,0.238525390625,0.475830078125,0.813232421875,0.83440624958
2208,0.559326171875,0.755126953125,0.298095703125,0.509033203125,0.064697265625,0.856201171875,0.081298828125,0.738525390625,0.975830078125,0.313232421875,0.84822746497
2209,0.809326171875,0.005126953125,0.048095703125,0.259033203125,0.314697265625,0.106201171875,0.331298828125,0.488525390625,0.225830078125,0.063232421875,0.86232162426
2210,0.309326171875,0.505126953125,0.548095703125,0.759033203125,0.814697265625,0.606201171875,0.831298828125,0.988525390625,0.725830078125,0.563232421875,0.8619614441
2211,0.434326171875,0.130126953125,0.423095703125,0.134033203125,0.439697265625,0.731201171875,0.706298828125,0.613525390625,0.350830078125,0.188232421875,0.81722339704
2212,0.934326171875,0.630126953125,0.923095703125,0.634033203125,0.939697265625,0.231201171875,0.206298828125,0.113525390625,0.850830078125,0.688232421875,0.96000707878
2213,0.684326171875,0.380126953125,0.673095703125,0.384033203125,0.689697265625,0.981201171875,0.456298828125,0.863525390625,0.100830078125,0.938232421875,0.85504282747
2214,0.184326171875,0.880126953125,0.173095703125,0.884033203125,0.189697265625,0.481201171875,0.956298828125,0.363525390625,0.600830078125,0.438232421875,0.86166156715
2215,0.246826171875,0.067626953125,0.610595703125,0.696533203125,0.002197265625,0.418701171875,0.518798828125,0.801025390625,0.288330078125,0.750732421875,0.83368625249
2216,0.746826171875,0.567626953125,0.110595703125,0.196533203125,0.502197265625,0.918701171875,0.018798828125,0.301025390625,0.788330078125,0.250732421875,0.85023330151
2217,0.996826171875,0.317626953125,0.360595703125,0.946533203125,0.752197265625,0.168701171875,0.268798828125,0.551025390625,0.038330078125,0.000732421875,0.94198780113
2218,0.496826171875,0.817626953125,0.860595703125,0.446533203125,0.252197265625,0.668701171875,0.768798828125,0.051025390625,0.538330078125,0.500732421875,0.87832682977
2219,0.371826171875,0.442626953125,0.235595703125,0.571533203125,0.877197265625,0.543701171875,0.643798828125,0.426025390625,0.413330078125,0.125732421875,0.86928966393
2220,0.871826171875,0.942626953125,0.735595703125,0.071533203125,0.377197265625,0.043701171875,0.143798828125,0.926025390625,0.913330078125,0.625732421875,0.92729469729
2221,0.621826171875,0.192626953125,0.985595703125,0.821533203125,0.127197265625,0.793701171875,0.393798828125,0.176025390625,0.163330078125,0.875732421875,0.86333067086
2222,0.121826171875,0.692626953125,0.485595703125,0.321533203125,0.627197265625,0.293701171875,0.893798828125,0.676025390625,0.663330078125,0.375732421875,0.8607465218
2223,0.090576171875,0.223876953125,0.079345703125,0.415283203125,0.845947265625,0.012451171875,0.112548828125,0.894775390625,0.694580078125,0.719482421875,0.84574479381
2224,0.590576171875,0.723876953125,0.579345703125,0.915283203125,0.345947265625,0.512451171875,0.612548828125,0.394775390625,0.194580078125,0.219482421875,0.90777074425
2225,0.840576171875,0.473876953125,0.829345703125,0.165283203125,0.095947265625,0.262451171875,0.862548828125,0.644775390625,0.944580078125,0.469482421875,0.88187197221
2226,0.340576171875,0.973876953125,0.329345703125,0.665283203125,0.595947265625,0.762451171875,0.362548828125,0.144775390625,0.444580078125,0.969482421875,0.8709430838
2227,0.465576171875,0.348876953125,0.704345703125,0.290283203125,0.220947265625,0.887451171875,0.237548828125,0.269775390625,0.569580078125,0.344482421875,0.83679810765
2228,0.965576171875,0.848876953125,0.204345703125,0.790283203125,0.720947265625,0.387451171875,0.737548828125,0.769775390625,0.069580078125,0.844482421875,0.93371482066
2229,0.715576171875,0.098876953125,0.454345703125,0.040283203125,0.970947265625,0.637451171875,0.987548828125,0.019775390625,0.819580078125,0.594482421875,0.84901817259
2230,0.215576171875,0.598876953125,0.954345703125,0.540283203125,0.470947265625,0.137451171875,0.487548828125,0.519775390625,0.319580078125,0.094482421875,0.9049024672
2231,0.153076171875,0.411376953125,0.266845703125,0.852783203125,0.283447265625,0.199951171875,0.050048828125,0.082275390625,0.507080078125,0.656982421875,0.86288221265
2232,0.653076171875,0.911376953125,0.766845703125,0.352783203125,0.783447265625,0.699951171875,0.550048828125,0.582275390625,0.007080078125,0.156982421875,0.91109178508
