,0,1,2,3,4,5,6,7
1044,0.97021484375,0.97021484375,0.16650390625,0.43603515625,0.70556640625,0.50341796875,0.99853515625,0.5254775030949819
1045,0.72021484375,0.22021484375,0.41650390625,0.68603515625,0.95556640625,0.25341796875,0.74853515625,0.4412933761798147
1046,0.22021484375,0.72021484375,0.91650390625,0.18603515625,0.45556640625,0.75341796875,0.24853515625,0.35773302852108085
1047,0.15771484375,0.28271484375,0.35400390625,0.49853515625,0.26806640625,0.81591796875,0.31103515625,0.2786222214406838
1048,0.65771484375,0.78271484375,0.85400390625,0.99853515625,0.76806640625,0.31591796875,0.81103515625,0.6424996330676831
1049,0.90771484375,0.03271484375,0.60400390625,0.24853515625,0.51806640625,0.56591796875,0.56103515625,0.29429376545619196
1050,0.40771484375,0.53271484375,0.10400390625,0.74853515625,0.01806640625,0.06591796875,0.06103515625,0.08080023912192792
1051,0.28271484375,0.15771484375,0.97900390625,0.37353515625,0.64306640625,0.19091796875,0.43603515625,0.3032860656564977
1052,0.78271484375,0.65771484375,0.47900390625,0.87353515625,0.14306640625,0.69091796875,0.93603515625,0.5092717640728968
1053,0.53271484375,0.40771484375,0.22900390625,0.12353515625,0.39306640625,0.44091796875,0.68603515625,0.29410660707575087
1054,0.03271484375,0.90771484375,0.72900390625,0.62353515625,0.89306640625,0.94091796875,0.18603515625,0.3524201346119843
1055,0.04833984375,0.14208984375,0.30712890625,0.20166015625,0.15869140625,0.11279296875,0.57666015625,0.10934920081226805
1056,0.54833984375,0.64208984375,0.80712890625,0.70166015625,0.65869140625,0.61279296875,0.07666015625,0.42111728798064385
1057,0.79833984375,0.39208984375,0.55712890625,0.45166015625,0.90869140625,0.36279296875,0.32666015625,0.4436058491211378
1058,0.29833984375,0.89208984375,0.05712890625,0.95166015625,0.40869140625,0.86279296875,0.82666015625,0.3955495861671337
1059,0.42333984375,0.26708984375,0.93212890625,0.07666015625,0.78369140625,0.98779296875,0.70166015625,0.398153917016998
1060,0.92333984375,0.76708984375,0.43212890625,0.57666015625,0.28369140625,0.48779296875,0.20166015625,0.4058070853853542
1061,0.67333984375,0.01708984375,0.18212890625,0.32666015625,0.03369140625,0.73779296875,0.45166015625,0.12364224306519046
1062,0.17333984375,0.51708984375,0.68212890625,0.82666015625,0.53369140625,0.23779296875,0.95166015625,0.4203781354705652
1063,0.23583984375,0.45458984375,0.11962890625,0.51416015625,0.72119140625,0.17529296875,0.51416015625,0.2679660492931044
1064,0.73583984375,0.95458984375,0.61962890625,0.01416015625,0.22119140625,0.67529296875,0.01416015625,0.13821755175083386
1065,0.98583984375,0.20458984375,0.86962890625,0.76416015625,0.47119140625,0.42529296875,0.26416015625,0.43086352323804594
1066,0.48583984375,0.70458984375,0.36962890625,0.26416015625,0.97119140625,0.92529296875,0.76416015625,0.5209167755216451
1067,0.36083984375,0.07958984375,0.74462890625,0.63916015625,0.34619140625,0.80029296875,0.63916015625,0.3606283378435732
1068,0.86083984375,0.57958984375,0.24462890625,0.13916015625,0.84619140625,0.30029296875,0.13916015625,0.28427251804635967
1069,0.61083984375,0.32958984375,0.49462890625,0.88916015625,0.59619140625,0.55029296875,0.38916015625,0.4647989880098971
1070,0.11083984375,0.82958984375,0.99462890625,0.38916015625,0.09619140625,0.05029296875,0.88916015625,0.2227951678885247
1071,0.07958984375,0.36083984375,0.58837890625,0.35791015625,0.37744140625,0.26904296875,0.10791015625,0.19065375694264
1072,0.57958984375,0.86083984375,0.08837890625,0.85791015625,0.87744140625,0.76904296875,0.60791015625,0.4892001225111807
1073,0.82958984375,0.11083984375,0.33837890625,0.10791015625,0.62744140625,0.01904296875,0.85791015625,0.16805026073011292
1074,0.32958984375,0.61083984375,0.83837890625,0.60791015625,0.12744140625,0.51904296875,0.35791015625,0.3608471054846505
1075,0.45458984375,0.23583984375,0.21337890625,0.48291015625,0.50244140625,0.64404296875,0.23291015625,0.30082695448154506
1076,0.95458984375,0.73583984375,0.71337890625,0.98291015625,0.00244140625,0.14404296875,0.73291015625,0.21526679312190194
1077,0.70458984375,0.48583984375,0.96337890625,0.23291015625,0.25244140625,0.89404296875,0.98291015625,0.49661599597618317
1078,0.20458984375,0.98583984375,0.46337890625,0.73291015625,0.75244140625,0.39404296875,0.48291015625,0.4542074503991215
1079,0.14208984375,0.04833984375,0.77587890625,0.92041015625,0.93994140625,0.45654296875,0.04541015625,0.20423964677298942
1080,0.64208984375,0.54833984375,0.27587890625,0.42041015625,0.43994140625,0.95654296875,0.54541015625,0.4508711744656073
1081,0.89208984375,0.29833984375,0.02587890625,0.67041015625,0.18994140625,0.20654296875,0.79541015625,0.22033521027550823
1082,0.39208984375,0.79833984375,0.52587890625,0.17041015625,0.68994140625,0.70654296875,0.29541015625,0.3927335140627201
1083,0.26708984375,0.42333984375,0.40087890625,0.79541015625,0.06494140625,0.58154296875,0.17041015625,0.24024292455768803
1084,0.76708984375,0.92333984375,0.90087890625,0.29541015625,0.56494140625,0.08154296875,0.67041015625,0.4171186382217412
1085,0.51708984375,0.17333984375,0.65087890625,0.54541015625,0.81494140625,0.83154296875,0.92041015625,0.5089265487305246
1086,0.01708984375,0.67333984375,0.15087890625,0.04541015625,0.31494140625,0.33154296875,0.42041015625,0.1036107819386701
1087,0.02490234375,0.02490234375,0.62744140625,0.41259765625,0.66650390625,0.40185546875,0.69384765625,0.16339565322309393
1088,0.52490234375,0.52490234375,0.12744140625,0.91259765625,0.16650390625,0.90185546875,0.19384765625,0.30676686458878244
1089,0.77490234375,0.27490234375,0.37744140625,0.16259765625,0.41650390625,0.15185546875,0.44384765625,0.260723034800887
1090,0.27490234375,0.77490234375,0.87744140625,0.66259765625,0.91650390625,0.65185546875,0.94384765625,0.6214008654313131
1091,0.39990234375,0.39990234375,0.00244140625,0.28759765625,0.29150390625,0.52685546875,0.56884765625,0.13023710046451176
1092,0.89990234375,0.89990234375,0.50244140625,0.78759765625,0.79150390625,0.02685546875,0.06884765625,0.27223804962105996
1093,0.64990234375,0.14990234375,0.75244140625,0.03759765625,0.54150390625,0.77685546875,0.31884765625,0.26105710332523024
1094,0.14990234375,0.64990234375,0.25244140625,0.53759765625,0.04150390625,0.27685546875,0.81884765625,0.21446471532631453
1095,0.21240234375,0.33740234375,0.93994140625,0.85009765625,0.22900390625,0.33935546875,0.63134765625,0.3697324715609986
1096,0.71240234375,0.83740234375,0.43994140625,0.35009765625,0.72900390625,0.83935546875,0.13134765625,0.43369103050648955
1097,0.96240234375,0.08740234375,0.18994140625,0.60009765625,0.97900390625,0.08935546875,0.38134765625,0.25443881156399917
1098,0.46240234375,0.58740234375,0.68994140625,0.10009765625,0.47900390625,0.58935546875,0.88134765625,0.40221968470399294
1099,0.33740234375,0.21240234375,0.31494140625,0.97509765625,0.85400390625,0.71435546875,0.50634765625,0.4278629087691346
1100,0.83740234375,0.71240234375,0.81494140625,0.47509765625,0.35400390625,0.21435546875,0.00634765625,0.21008474456877116
1101,0.58740234375,0.46240234375,0.56494140625,0.72509765625,0.10400390625,0.96435546875,0.25634765625,0.3708464399870141
1102,0.08740234375,0.96240234375,0.06494140625,0.22509765625,0.60400390625,0.46435546875,0.75634765625,0.2453444955897956
1103,0.11865234375,0.49365234375,0.47119140625,0.00634765625,0.88525390625,0.24560546875,0.22509765625,0.12656868837562418
1104,0.61865234375,0.99365234375,0.97119140625,0.50634765625,0.38525390625,0.74560546875,0.72509765625,0.6113563956764557
1105,0.86865234375,0.24365234375,0.72119140625,0.25634765625,0.13525390625,0.49560546875,0.97509765625,0.36397114210634146
1106,0.36865234375,0.74365234375,0.22119140625,0.75634765625,0.63525390625,0.99560546875,0.47509765625,0.47992760956579583
1107,0.49365234375,0.11865234375,0.84619140625,0.13134765625,0.01025390625,0.87060546875,0.10009765625,0.11638719299236167
1108,0.99365234375,0.61865234375,0.34619140625,0.63134765625,0.51025390625,0.37060546875,0.60009765625,0.4878130475929928
1109,0.74365234375,0.36865234375,0.09619140625,0.38134765625,0.76025390625,0.62060546875,0.85009765625,0.3926372122706143
1110,0.24365234375,0.86865234375,0.59619140625,0.88134765625,0.26025390625,0.12060546875,0.35009765625,0.3212899848399425
1111,0.18115234375,0.18115234375,0.15869140625,0.69384765625,0.44775390625,0.05810546875,0.16259765625,0.1428307863196957
1112,0.68115234375,0.68115234375,0.65869140625,0.19384765625,0.94775390625,0.55810546875,0.66259765625,0.5126236721691275
1113,0.93115234375,0.43115234375,0.90869140625,0.94384765625,0.69775390625,0.30810546875,0.91259765625,0.6181632433567984
1114,0.43115234375,0.93115234375,0.40869140625,0.44384765625,0.19775390625,0.80810546875,0.41259765625,0.40410989997362784
1115,0.30615234375,0.30615234375,0.53369140625,0.56884765625,0.57275390625,0.93310546875,0.03759765625,0.2818444101324726
1116,0.80615234375,0.80615234375,0.03369140625,0.06884765625,0.07275390625,0.43310546875,0.53759765625,0.15843467558879917
1117,0.55615234375,0.05615234375,0.28369140625,0.81884765625,0.32275390625,0.68310546875,0.78759765625,0.3229555814787283
1118,0.05615234375,0.55615234375,0.78369140625,0.31884765625,0.82275390625,0.18310546875,0.28759765625,0.25695961489557256
1119,0.04052734375,0.25927734375,0.23681640625,0.99072265625,0.11962890625,0.76123046875,0.95947265625,0.237046592081236
1120,0.54052734375,0.75927734375,0.73681640625,0.49072265625,0.61962890625,0.26123046875,0.45947265625,0.46299194081719053
1121,0.79052734375,0.00927734375,0.98681640625,0.74072265625,0.86962890625,0.51123046875,0.20947265625,0.275239695547269
1122,0.29052734375,0.50927734375,0.48681640625,0.24072265625,0.36962890625,0.01123046875,0.70947265625,0.18140670429568811
1123,0.41552734375,0.13427734375,0.61181640625,0.86572265625,0.99462890625,0.13623046875,0.83447265625,0.38056824683886303
1124,0.91552734375,0.63427734375,0.11181640625,0.36572265625,0.49462890625,0.63623046875,0.33447265625,0.3625757235178512
1125,0.66552734375,0.38427734375,0.36181640625,0.61572265625,0.24462890625,0.38623046875,0.08447265625,0.27076658474960996
1126,0.16552734375,0.88427734375,0.86181640625,0.11572265625,0.74462890625,0.88623046875,0.58447265625,0.4148392925436157
1127,0.22802734375,0.07177734375,0.42431640625,0.30322265625,0.55712890625,0.94873046875,0.89697265625,0.310369920539348
1128,0.72802734375,0.57177734375,0.92431640625,0.80322265625,0.05712890625,0.44873046875,0.39697265625,0.3767510551290214
1129,0.97802734375,0.32177734375,0.67431640625,0.05322265625,0.30712890625,0.69873046875,0.14697265625,0.25935109619400765
1130,0.47802734375,0.82177734375,0.17431640625,0.55322265625,0.80712890625,0.19873046875,0.64697265625,0.3909718382093918
1131,0.35302734375,0.44677734375,0.79931640625,0.42822265625,0.43212890625,0.07373046875,0.77197265625,0.325865466462624
1132,0.85302734375,0.94677734375,0.29931640625,0.92822265625,0.93212890625,0.57373046875,0.27197265625,0.5509942984102016
1133,0.60302734375,0.19677734375,0.04931640625,0.17822265625,0.68212890625,0.32373046875,0.02197265625,0.11286483758817757
1134,0.10302734375,0.69677734375,0.54931640625,0.67822265625,0.18212890625,0.82373046875,0.52197265625,0.351975307265959
1135,0.07177734375,0.22802734375,0.89306640625,0.58447265625,0.33837890625,0.60498046875,0.49072265625,0.30240225521211406
1136,0.57177734375,0.72802734375,0.39306640625,0.08447265625,0.83837890625,0.10498046875,0.99072265625,0.32052794132369067
1137,0.82177734375,0.47802734375,0.14306640625,0.83447265625,0.58837890625,0.85498046875,0.74072265625,0.49863791658675566
1138,0.32177734375,0.97802734375,0.64306640625,0.33447265625,0.08837890625,0.35498046875,0.24072265625,0.276383300318484
1139,0.44677734375,0.35302734375,0.26806640625,0.70947265625,0.71337890625,0.47998046875,0.36572265625,0.3880343923509086
1140,0.94677734375,0.85302734375,0.76806640625,0.20947265625,0.21337890625,0.97998046875,0.86572265625,0.522964159040628
1141,0.69677734375,0.10302734375,0.51806640625,0.95947265625,0.46337890625,0.22998046875,0.61572265625,0.35862701054390583
1142,0.19677734375,0.60302734375,0.01806640625,0.45947265625,0.96337890625,0.72998046875,0.11572265625,0.19762383921706994
1143,0.13427734375,0.41552734375,0.70556640625,0.14697265625,0.77587890625,0.66748046875,0.42822265625,0.3239712837836316
1144,0.63427734375,0.91552734375,0.20556640625,0.64697265625,0.27587890625,0.16748046875,0.92822265625,0.3800111907667491
1145,0.88427734375,0.16552734375,0.45556640625,0.39697265625,0.02587890625,0.91748046875,0.67822265625,0.2677054885488286
1146,0.38427734375,0.66552734375,0.95556640625,0.89697265625,0.52587890625,0.41748046875,0.17822265625,0.44440914741531107
1147,0.25927734375,0.04052734375,0.08056640625,0.02197265625,0.15087890625,0.29248046875,0.30322265625,0.05160980966496952
1148,0.75927734375,0.54052734375,0.58056640625,0.52197265625,0.65087890625,0.79248046875,0.80322265625,0.592341258701871
1149,0.50927734375,0.29052734375,0.83056640625,0.27197265625,0.90087890625,0.04248046875,0.55322265625,0.29248559376662675
1150,0.00927734375,0.79052734375,0.33056640625,0.77197265625,0.40087890625,0.54248046875,0.05322265625,0.15330684080079682
1151,0.01318359375,0.20849609375,0.10791015625,0.33837890625,0.92041015625,0.82763671875,0.62744140625,0.17924135857494866
1152,0.51318359375,0.70849609375,0.60791015625,0.83837890625,0.42041015625,0.32763671875,0.12744140625,0.37886949001171444
1153,0.76318359375,0.45849609375,0.85791015625,0.08837890625,0.17041015625,0.57763671875,0.37744140625,0.3096903484655103
1154,0.26318359375,0.95849609375,0.35791015625,0.58837890625,0.67041015625,0.07763671875,0.87744140625,0.36076879646232735
1155,0.38818359375,0.33349609375,0.73291015625,0.46337890625,0.04541015625,0.20263671875,0.50244140625,0.2345764159434402
1156,0.88818359375,0.83349609375,0.23291015625,0.96337890625,0.54541015625,0.70263671875,0.00244140625,0.2234066798748689
1157,0.63818359375,0.08349609375,0.48291015625,0.21337890625,0.79541015625,0.45263671875,0.25244140625,0.2752197715462777
1158,0.13818359375,0.58349609375,0.98291015625,0.71337890625,0.29541015625,0.95263671875,0.75244140625,0.46913143971184873
1159,0.20068359375,0.39599609375,0.29541015625,0.90087890625,0.48291015625,0.89013671875,0.68994140625,0.42225545150721777
1160,0.70068359375,0.89599609375,0.79541015625,0.40087890625,0.98291015625,0.39013671875,0.18994140625,0.4843130739477607
1161,0.95068359375,0.14599609375,0.54541015625,0.65087890625,0.73291015625,0.64013671875,0.43994140625,0.45689186990522596
1162,0.45068359375,0.64599609375,0.04541015625,0.15087890625,0.23291015625,0.14013671875,0.93994140625,0.18779005310153693
1163,0.32568359375,0.02099609375,0.92041015625,0.77587890625,0.60791015625,0.01513671875,0.56494140625,0.15824846521073344
1164,0.82568359375,0.52099609375,0.42041015625,0.27587890625,0.10791015625,0.51513671875,0.06494140625,0.22949107295596258
1165,0.57568359375,0.27099609375,0.17041015625,0.52587890625,0.35791015625,0.26513671875,0.31494140625,0.26676417644096356
1166,0.07568359375,0.77099609375,0.67041015625,0.02587890625,0.85791015625,0.76513671875,0.81494140625,0.27918613154860544
1167,0.10693359375,0.30224609375,0.76416015625,0.24462890625,0.63916015625,0.54638671875,0.15869140625,0.2565171283624775
1168,0.60693359375,0.80224609375,0.26416015625,0.74462890625,0.13916015625,0.04638671875,0.65869140625,0.265558903916833
1169,0.85693359375,0.05224609375,0.01416015625,0.49462890625,0.38916015625,0.79638671875,0.90869140625,0.2012438729206747
1170,0.35693359375,0.55224609375,0.51416015625,0.99462890625,0.88916015625,0.29638671875,0.40869140625,0.46176399165187243
1171,0.48193359375,0.17724609375,0.38916015625,0.11962890625,0.26416015625,0.42138671875,0.03369140625,0.1421113636324497
1172,0.98193359375,0.67724609375,0.88916015625,0.61962890625,0.76416015625,0.92138671875,0.53369140625,0.691016024714894
1173,0.73193359375,0.42724609375,0.63916015625,0.36962890625,0.51416015625,0.17138671875,0.78369140625,0.4081694227245842
1174,0.23193359375,0.92724609375,0.13916015625,0.86962890625,0.01416015625,0.67138671875,0.28369140625,0.19273899253830068
1175,0.16943359375,0.11474609375,0.57666015625,0.55712890625,0.20166015625,0.73388671875,0.22119140625,0.23482641879206853
1176,0.66943359375,0.61474609375,0.07666015625,0.05712890625,0.70166015625,0.23388671875,0.72119140625,0.2366284245432568
1177,0.91943359375,0.36474609375,0.32666015625,0.80712890625,0.95166015625,0.98388671875,0.97119140625,0.6353043349469372
1178,0.41943359375,0.86474609375,0.82666015625,0.30712890625,0.45166015625,0.48388671875,0.47119140625,0.451731533938979
1179,0.29443359375,0.48974609375,0.20166015625,0.68212890625,0.82666015625,0.35888671875,0.09619140625,0.2813517162225991
1180,0.79443359375,0.98974609375,0.70166015625,0.18212890625,0.32666015625,0.85888671875,0.59619140625,0.4955244305080541
1181,0.54443359375,0.23974609375,0.95166015625,0.93212890625,0.07666015625,0.10888671875,0.84619140625,0.29989932297303995
1182,0.04443359375,0.73974609375,0.45166015625,0.43212890625,0.57666015625,0.60888671875,0.34619140625,0.29744431966634965
1183,0.06005859375,0.44287109375,0.52978515625,0.76025390625,0.37353515625,0.46826171875,0.89306640625,0.3389075984471257
1184,0.56005859375,0.94287109375,0.02978515625,0.26025390625,0.87353515625,0.96826171875,0.39306640625,0.32723050246006125
1185,0.81005859375,0.19287109375,0.27978515625,0.51025390625,0.62353515625,0.21826171875,0.14306640625,0.2685843342837762
1186,0.31005859375,0.69287109375,0.77978515625,0.01025390625,0.12353515625,0.71826171875,0.64306640625,0.20519797252954952
1187,0.43505859375,0.06787109375,0.15478515625,0.88525390625,0.74853515625,0.59326171875,0.76806640625,0.32800841665145897
1188,0.93505859375,0.56787109375,0.65478515625,0.38525390625,0.24853515625,0.09326171875,0.26806640625,0.30080601317853733
1189,0.68505859375,0.31787109375,0.90478515625,0.63525390625,0.49853515625,0.84326171875,0.01806640625,0.3077676843816711
1190,0.18505859375,0.81787109375,0.40478515625,0.13525390625,0.99853515625,0.34326171875,0.51806640625,0.3316012250885752
1191,0.24755859375,0.13037109375,0.84228515625,0.44775390625,0.81103515625,0.28076171875,0.95556640625,0.3661029912946238
1192,0.74755859375,0.63037109375,0.34228515625,0.94775390625,0.31103515625,0.78076171875,0.45556640625,0.4960200809820845
1193,0.99755859375,0.38037109375,0.09228515625,0.19775390625,0.06103515625,0.03076171875,0.20556640625,0.0975962738153211
1194,0.49755859375,0.88037109375,0.59228515625,0.69775390625,0.56103515625,0.53076171875,0.70556640625,0.5645511504299382
1195,0.37255859375,0.25537109375,0.46728515625,0.32275390625,0.18603515625,0.65576171875,0.83056640625,0.3309270699606867
1196,0.87255859375,0.75537109375,0.96728515625,0.82275390625,0.68603515625,0.15576171875,0.33056640625,0.5033479312000576
1197,0.62255859375,0.00537109375,0.71728515625,0.07275390625,0.93603515625,0.90576171875,0.08056640625,0.1356695552625986
1198,0.12255859375,0.50537109375,0.21728515625,0.57275390625,0.43603515625,0.40576171875,0.58056640625,0.29822675622045697
1199,0.09130859375,0.03662109375,0.37353515625,0.66650390625,0.09228515625,0.18701171875,0.42431640625,0.1175870315649889
1200,0.59130859375,0.53662109375,0.87353515625,0.16650390625,0.59228515625,0.68701171875,0.92431640625,0.49809879722576045
1201,0.84130859375,0.28662109375,0.62353515625,0.91650390625,0.84228515625,0.43701171875,0.67431640625,0.5551179360307837
1202,0.34130859375,0.78662109375,0.12353515625,0.41650390625,0.34228515625,0.93701171875,0.17431640625,0.2969478721643779
1203,0.46630859375,0.41162109375,0.99853515625,0.54150390625,0.96728515625,0.81201171875,0.29931640625,0.5260329771364035
1204,0.96630859375,0.91162109375,0.49853515625,0.04150390625,0.46728515625,0.31201171875,0.79931640625,0.35281197532521325
1205,0.71630859375,0.16162109375,0.24853515625,0.79150390625,0.21728515625,0.56201171875,0.54931640625,0.333718185630394
1206,0.21630859375,0.66162109375,0.74853515625,0.29150390625,0.71728515625,0.06201171875,0.04931640625,0.19185144941402718
1207,0.15380859375,0.34912109375,0.06103515625,0.10400390625,0.52978515625,0.12451171875,0.48681640625,0.13327532808013068
1208,0.65380859375,0.84912109375,0.56103515625,0.60400390625,0.02978515625,0.62451171875,0.98681640625,0.3826530265659291
1209,0.90380859375,0.09912109375,0.81103515625,0.35400390625,0.27978515625,0.37451171875,0.73681640625,0.34883749717891854
1210,0.40380859375,0.59912109375,0.31103515625,0.85400390625,0.77978515625,0.87451171875,0.23681640625,0.4583957393667621
1211,0.27880859375,0.22412109375,0.68603515625,0.22900390625,0.40478515625,0.99951171875,0.36181640625,0.3302735716330927
1212,0.77880859375,0.72412109375,0.18603515625,0.72900390625,0.90478515625,0.49951171875,0.86181640625,0.5430512919201109
1213,0.52880859375,0.47412109375,0.43603515625,0.47900390625,0.65478515625,0.74951171875,0.61181640625,0.4902360556936138
1214,0.02880859375,0.97412109375,0.93603515625,0.97900390625,0.15478515625,0.24951171875,0.11181640625,0.21001420050151756
1215,0.02099609375,0.32568359375,0.41259765625,0.59619140625,0.86572265625,0.05419921875,0.77587890625,0.187813770828369
1216,0.52099609375,0.82568359375,0.91259765625,0.09619140625,0.36572265625,0.55419921875,0.27587890625,0.3524589325930556
1217,0.77099609375,0.07568359375,0.66259765625,0.84619140625,0.11572265625,0.30419921875,0.02587890625,0.1633643066017844
1218,0.27099609375,0.57568359375,0.16259765625,0.34619140625,0.61572265625,0.80419921875,0.52587890625,0.35720811146610015
1219,0.39599609375,0.20068359375,0.78759765625,0.72119140625,0.24072265625,0.92919921875,0.90087890625,0.44867974209847405
1220,0.89599609375,0.70068359375,0.28759765625,0.22119140625,0.74072265625,0.42919921875,0.40087890625,0.40800901924349753
1221,0.64599609375,0.45068359375,0.03759765625,0.97119140625,0.99072265625,0.67919921875,0.15087890625,0.3145416490386226
1222,0.14599609375,0.95068359375,0.53759765625,0.47119140625,0.49072265625,0.17919921875,0.65087890625,0.3496178653441794
1223,0.20849609375,0.01318359375,0.22509765625,0.15869140625,0.30322265625,0.24169921875,0.83837890625,0.117318921643969
1224,0.70849609375,0.51318359375,0.72509765625,0.65869140625,0.80322265625,0.74169921875,0.33837890625,0.5571687540000348
1225,0.95849609375,0.26318359375,0.97509765625,0.40869140625,0.55322265625,0.49169921875,0.08837890625,0.36053710945685935
1226,0.45849609375,0.76318359375,0.47509765625,0.90869140625,0.05322265625,0.99169921875,0.58837890625,0.4025624116571649
1227,0.33349609375,0.38818359375,0.60009765625,0.03369140625,0.67822265625,0.86669921875,0.96337890625,0.33201142243327175
1228,0.83349609375,0.88818359375,0.10009765625,0.53369140625,0.17822265625,0.36669921875,0.46337890625,0.320184552560237
1229,0.58349609375,0.13818359375,0.35009765625,0.28369140625,0.42822265625,0.61669921875,0.21337890625,0.27040192772479604
1230,0.08349609375,0.63818359375,0.85009765625,0.78369140625,0.92822265625,0.11669921875,0.71337890625,0.36826023010740677
1231,0.11474609375,0.16943359375,0.69384765625,0.93994140625,0.58447265625,0.33544921875,0.30712890625,0.2963598785245701
1232,0.61474609375,0.66943359375,0.19384765625,0.43994140625,0.08447265625,0.83544921875,0.80712890625,0.34922963031385684
1233,0.86474609375,0.41943359375,0.44384765625,0.68994140625,0.33447265625,0.08544921875,0.55712890625,0.3420885332429344
1234,0.36474609375,0.91943359375,0.94384765625,0.18994140625,0.83447265625,0.58544921875,0.05712890625,0.3390626972502042
1235,0.48974609375,0.29443359375,0.06884765625,0.81494140625,0.45947265625,0.71044921875,0.43212890625,0.3175578075968105
1236,0.98974609375,0.79443359375,0.56884765625,0.31494140625,0.95947265625,0.21044921875,0.93212890625,0.5330570064874648
1237,0.73974609375,0.04443359375,0.81884765625,0.56494140625,0.70947265625,0.96044921875,0.68212890625,0.4305903328824278
1238,0.23974609375,0.54443359375,0.31884765625,0.06494140625,0.20947265625,0.46044921875,0.18212890625,0.17888389434702823
1239,0.17724609375,0.48193359375,0.88134765625,0.25244140625,0.02197265625,0.39794921875,0.36962890625,0.1879236516559553
1240,0.67724609375,0.98193359375,0.38134765625,0.75244140625,0.52197265625,0.89794921875,0.86962890625,0.6320018147140519
1241,0.92724609375,0.23193359375,0.13134765625,0.00244140625,0.77197265625,0.14794921875,0.61962890625,0.11196071482497169
1242,0.42724609375,0.73193359375,0.63134765625,0.50244140625,0.27197265625,0.64794921875,0.11962890625,0.351887143931283
1243,0.30224609375,0.10693359375,0.25634765625,0.37744140625,0.89697265625,0.52294921875,0.49462890625,0.2937570680888999
1244,0.80224609375,0.60693359375,0.75634765625,0.87744140625,0.39697265625,0.02294921875,0.99462890625,0.37228877504921964
1245,0.55224609375,0.35693359375,0.50634765625,0.12744140625,0.14697265625,0.77294921875,0.74462890625,0.31437580113636615
1246,0.05224609375,0.85693359375,0.00634765625,0.62744140625,0.64697265625,0.27294921875,0.24462890625,0.12370037403410664
1247,0.03662109375,0.09130859375,0.95947265625,0.04931640625,0.41259765625,0.66357421875,0.51025390625,0.15393005915597166
1248,0.53662109375,0.59130859375,0.45947265625,0.54931640625,0.91259765625,0.16357421875,0.01025390625,0.21388521667656865
1249,0.78662109375,0.34130859375,0.20947265625,0.29931640625,0.66259765625,0.91357421875,0.26025390625,0.36618267072795496
1250,0.28662109375,0.84130859375,0.70947265625,0.79931640625,0.16259765625,0.41357421875,0.76025390625,0.42982357071699173
1251,0.41162109375,0.46630859375,0.33447265625,0.17431640625,0.53759765625,0.28857421875,0.63525390625,0.31570707392957703
1252,0.91162109375,0.96630859375,0.83447265625,0.67431640625,0.03759765625,0.78857421875,0.13525390625,0.3488942419443164
1253,0.66162109375,0.21630859375,0.58447265625,0.42431640625,0.28759765625,0.03857421875,0.38525390625,0.22241976282675452
1254,0.16162109375,0.71630859375,0.08447265625,0.92431640625,0.78759765625,0.53857421875,0.88525390625,0.38156043137126056
1255,0.22412109375,0.27880859375,0.64697265625,0.73681640625,0.97509765625,0.60107421875,0.57275390625,0.4556397209289712
1256,0.72412109375,0.77880859375,0.14697265625,0.23681640625,0.47509765625,0.10107421875,0.07275390625,0.1918910070537179
1257,0.97412109375,0.02880859375,0.39697265625,0.98681640625,0.22509765625,0.85107421875,0.32275390625,0.2904543753071759
1258,0.47412109375,0.52880859375,0.89697265625,0.48681640625,0.72509765625,0.35107421875,0.82275390625,0.5208335887225738
1259,0.34912109375,0.15380859375,0.02197265625,0.61181640625,0.10009765625,0.47607421875,0.69775390625,0.15649089902425856
1260,0.84912109375,0.65380859375,0.52197265625,0.11181640625,0.60009765625,0.97607421875,0.19775390625,0.38797960736999376
1261,0.59912109375,0.40380859375,0.77197265625,0.86181640625,0.85009765625,0.22607421875,0.44775390625,0.4803151347933431
1262,0.09912109375,0.90380859375,0.27197265625,0.36181640625,0.35009765625,0.72607421875,0.94775390625,0.35280313582375816
1263,0.06787109375,0.43505859375,0.17822265625,0.39306640625,0.13134765625,0.94482421875,0.04150390625,0.13252163992401736
1264,0.56787109375,0.93505859375,0.67822265625,0.89306640625,0.63134765625,0.44482421875,0.54150390625,0.5874842405049114
1265,0.81787109375,0.18505859375,0.92822265625,0.14306640625,0.88134765625,0.69482421875,0.79150390625,0.45371482927671153
1266,0.31787109375,0.68505859375,0.42822265625,0.64306640625,0.38134765625,0.19482421875,0.29150390625,0.32463685765377814
1267,0.44287109375,0.06005859375,0.55322265625,0.26806640625,0.75634765625,0.06982421875,0.16650390625,0.16830592746410034
1268,0.94287109375,0.56005859375,0.05322265625,0.76806640625,0.25634765625,0.56982421875,0.66650390625,0.35217989138243705
1269,0.69287109375,0.31005859375,0.30322265625,0.01806640625,0.00634765625,0.31982421875,0.91650390625,0.0931077766831565
1270,0.19287109375,0.81005859375,0.80322265625,0.51806640625,0.50634765625,0.81982421875,0.41650390625,0.4643700117332087
1271,0.13037109375,0.24755859375,0.49072265625,0.83056640625,0.69384765625,0.75732421875,0.10400390625,0.2932881170035199
1272,0.63037109375,0.74755859375,0.99072265625,0.33056640625,0.19384765625,0.25732421875,0.60400390625,0.40197188615552726
