,0,1,2,3,4,5
1084,0.76708984375,0.92333984375,0.90087890625,0.29541015625,0.56494140625,0.5766367226376109
1085,0.51708984375,0.17333984375,0.65087890625,0.54541015625,0.81494140625,0.4193806265385881
1086,0.01708984375,0.67333984375,0.15087890625,0.04541015625,0.31494140625,0.05764496678434058
1087,0.02490234375,0.02490234375,0.62744140625,0.41259765625,0.66650390625,0.0983444154536355
1088,0.52490234375,0.52490234375,0.12744140625,0.91259765625,0.16650390625,0.2887987194941436
1089,0.77490234375,0.27490234375,0.37744140625,0.16259765625,0.41650390625,0.2902304689816762
1090,0.27490234375,0.77490234375,0.87744140625,0.66259765625,0.91650390625,0.5848468252825543
1091,0.39990234375,0.39990234375,0.00244140625,0.28759765625,0.29150390625,0.06445982047653546
1092,0.89990234375,0.89990234375,0.50244140625,0.78759765625,0.79150390625,0.6977539347865883
1093,0.64990234375,0.14990234375,0.75244140625,0.03759765625,0.54150390625,0.20982712421896238
1094,0.14990234375,0.64990234375,0.25244140625,0.53759765625,0.04150390625,0.16047413772164568
1095,0.21240234375,0.33740234375,0.93994140625,0.85009765625,0.22900390625,0.3579810222311831
1096,0.71240234375,0.83740234375,0.43994140625,0.35009765625,0.72900390625,0.5200601537384183
1097,0.96240234375,0.08740234375,0.18994140625,0.60009765625,0.97900390625,0.3307942239643136
1098,0.46240234375,0.58740234375,0.68994140625,0.10009765625,0.47900390625,0.32737419517070554
1099,0.33740234375,0.21240234375,0.31494140625,0.97509765625,0.85400390625,0.3893532292997797
1100,0.83740234375,0.71240234375,0.81494140625,0.47509765625,0.35400390625,0.5437555829721147
1101,0.58740234375,0.46240234375,0.56494140625,0.72509765625,0.10400390625,0.3475988950896436
1102,0.08740234375,0.96240234375,0.06494140625,0.22509765625,0.60400390625,0.17437641215498964
1103,0.11865234375,0.49365234375,0.47119140625,0.00634765625,0.88525390625,0.11072347499701168
1104,0.61865234375,0.99365234375,0.97119140625,0.50634765625,0.38525390625,0.5881795526662146
1105,0.86865234375,0.24365234375,0.72119140625,0.25634765625,0.13525390625,0.28822921997619905
1106,0.36865234375,0.74365234375,0.22119140625,0.75634765625,0.63525390625,0.4307389425556799
1107,0.49365234375,0.11865234375,0.84619140625,0.13134765625,0.01025390625,0.08387849660854972
1108,0.99365234375,0.61865234375,0.34619140625,0.63134765625,0.51025390625,0.5227694852060235
1109,0.74365234375,0.36865234375,0.09619140625,0.38134765625,0.76025390625,0.3149905405365639
1110,0.24365234375,0.86865234375,0.59619140625,0.88134765625,0.26025390625,0.4300860937634542
1111,0.18115234375,0.18115234375,0.15869140625,0.69384765625,0.44775390625,0.21425568251515195
1112,0.68115234375,0.68115234375,0.65869140625,0.19384765625,0.94775390625,0.49986291234366387
1113,0.93115234375,0.43115234375,0.90869140625,0.94384765625,0.69775390625,0.6895515015170206
1114,0.43115234375,0.93115234375,0.40869140625,0.44384765625,0.19775390625,0.36592999089055783
1115,0.30615234375,0.30615234375,0.53369140625,0.56884765625,0.57275390625,0.3766568840345076
1116,0.80615234375,0.80615234375,0.03369140625,0.06884765625,0.07275390625,0.09913914257060849
1117,0.55615234375,0.05615234375,0.28369140625,0.81884765625,0.32275390625,0.23547659956199407
1118,0.05615234375,0.55615234375,0.78369140625,0.31884765625,0.82275390625,0.3020402420049146
1119,0.04052734375,0.25927734375,0.23681640625,0.99072265625,0.11962890625,0.13445853356352175
1120,0.54052734375,0.75927734375,0.73681640625,0.49072265625,0.61962890625,0.5581491464612658
1121,0.79052734375,0.00927734375,0.98681640625,0.74072265625,0.86962890625,0.2794496964697587
1122,0.29052734375,0.50927734375,0.48681640625,0.24072265625,0.36962890625,0.30191099255602244
1123,0.41552734375,0.13427734375,0.61181640625,0.86572265625,0.99462890625,0.43161144887979136
1124,0.91552734375,0.63427734375,0.11181640625,0.36572265625,0.49462890625,0.34882434039083493
1125,0.66552734375,0.38427734375,0.36181640625,0.61572265625,0.24462890625,0.363135985671507
1126,0.16552734375,0.88427734375,0.86181640625,0.11572265625,0.74462890625,0.342501300002527
1127,0.22802734375,0.07177734375,0.42431640625,0.30322265625,0.55712890625,0.1970399910656376
1128,0.72802734375,0.57177734375,0.92431640625,0.80322265625,0.05712890625,0.3837396591228373
1129,0.97802734375,0.32177734375,0.67431640625,0.05322265625,0.30712890625,0.2598306193215319
1130,0.47802734375,0.82177734375,0.17431640625,0.55322265625,0.80712890625,0.43552197203384574
1131,0.35302734375,0.44677734375,0.79931640625,0.42822265625,0.43212890625,0.40930292856797806
1132,0.85302734375,0.94677734375,0.29931640625,0.92822265625,0.93212890625,0.6689931100086092
1133,0.60302734375,0.19677734375,0.04931640625,0.17822265625,0.68212890625,0.17234918926685477
1134,0.10302734375,0.69677734375,0.54931640625,0.67822265625,0.18212890625,0.2824616381429785
1135,0.07177734375,0.22802734375,0.89306640625,0.58447265625,0.33837890625,0.24829855304450904
1136,0.57177734375,0.72802734375,0.39306640625,0.08447265625,0.83837890625,0.347710621812201
1137,0.82177734375,0.47802734375,0.14306640625,0.83447265625,0.58837890625,0.42540716668460915
1138,0.32177734375,0.97802734375,0.64306640625,0.33447265625,0.08837890625,0.29692734876784327
1139,0.44677734375,0.35302734375,0.26806640625,0.70947265625,0.71337890625,0.40122776625966744
1140,0.94677734375,0.85302734375,0.76806640625,0.20947265625,0.21337890625,0.42587334940260413
1141,0.69677734375,0.10302734375,0.51806640625,0.95947265625,0.46337890625,0.37792647331617046
1142,0.19677734375,0.60302734375,0.01806640625,0.45947265625,0.96337890625,0.1862656068594706
1143,0.13427734375,0.41552734375,0.70556640625,0.14697265625,0.77587890625,0.27687899143697986
1144,0.63427734375,0.91552734375,0.20556640625,0.64697265625,0.27587890625,0.4008243404960059
1145,0.88427734375,0.16552734375,0.45556640625,0.39697265625,0.02587890625,0.17058188774196953
1146,0.38427734375,0.66552734375,0.95556640625,0.89697265625,0.52587890625,0.5868492868099554
1147,0.25927734375,0.04052734375,0.08056640625,0.02197265625,0.15087890625,0.015255536844767482
1148,0.75927734375,0.54052734375,0.58056640625,0.52197265625,0.65087890625,0.5425402374018743
1149,0.50927734375,0.29052734375,0.83056640625,0.27197265625,0.90087890625,0.4339927411172308
1150,0.00927734375,0.79052734375,0.33056640625,0.77197265625,0.40087890625,0.17485672098373856
1151,0.01318359375,0.20849609375,0.10791015625,0.33837890625,0.92041015625,0.09369275830756847
1152,0.51318359375,0.70849609375,0.60791015625,0.83837890625,0.42041015625,0.5379189369568818
1153,0.76318359375,0.45849609375,0.85791015625,0.08837890625,0.17041015625,0.27736040240221244
1154,0.26318359375,0.95849609375,0.35791015625,0.58837890625,0.67041015625,0.4509402815894344
1155,0.38818359375,0.33349609375,0.73291015625,0.46337890625,0.04541015625,0.22613467400385326
1156,0.88818359375,0.83349609375,0.23291015625,0.96337890625,0.54541015625,0.5563146018991594
1157,0.63818359375,0.08349609375,0.48291015625,0.21337890625,0.79541015625,0.27501753590262673
1158,0.13818359375,0.58349609375,0.98291015625,0.71337890625,0.29541015625,0.3788098838104689
1159,0.20068359375,0.39599609375,0.29541015625,0.90087890625,0.48291015625,0.3374861797364339
1160,0.70068359375,0.89599609375,0.79541015625,0.40087890625,0.98291015625,0.6601150790011647
1161,0.95068359375,0.14599609375,0.54541015625,0.65087890625,0.73291015625,0.452367625434519
1162,0.45068359375,0.64599609375,0.04541015625,0.15087890625,0.23291015625,0.15317958474440377
1163,0.32568359375,0.02099609375,0.92041015625,0.77587890625,0.60791015625,0.24995124282425174
1164,0.82568359375,0.52099609375,0.42041015625,0.27587890625,0.10791015625,0.2894348588236593
1165,0.57568359375,0.27099609375,0.17041015625,0.52587890625,0.35791015625,0.28432137123985557
1166,0.07568359375,0.77099609375,0.67041015625,0.02587890625,0.85791015625,0.18190200302368748
1167,0.10693359375,0.30224609375,0.76416015625,0.24462890625,0.63916015625,0.2668167473729596
1168,0.60693359375,0.80224609375,0.26416015625,0.74462890625,0.13916015625,0.3593479520420196
1169,0.85693359375,0.05224609375,0.01416015625,0.49462890625,0.38916015625,0.10262431243731769
1170,0.35693359375,0.55224609375,0.51416015625,0.99462890625,0.88916015625,0.5549897347326702
1171,0.48193359375,0.17724609375,0.38916015625,0.11962890625,0.26416015625,0.19137179497600262
1172,0.98193359375,0.67724609375,0.88916015625,0.61962890625,0.76416015625,0.7129158789307152
1173,0.73193359375,0.42724609375,0.63916015625,0.36962890625,0.51416015625,0.45760185924209207
1174,0.23193359375,0.92724609375,0.13916015625,0.86962890625,0.01416015625,0.14342474921860998
1175,0.16943359375,0.11474609375,0.57666015625,0.55712890625,0.20166015625,0.20075098139119002
1176,0.66943359375,0.61474609375,0.07666015625,0.05712890625,0.70166015625,0.2009597345232932
1177,0.91943359375,0.36474609375,0.32666015625,0.80712890625,0.95166015625,0.5472418087708779
1178,0.41943359375,0.86474609375,0.82666015625,0.30712890625,0.45166015625,0.4671182732127064
1179,0.29443359375,0.48974609375,0.20166015625,0.68212890625,0.82666015625,0.3771913838306939
1180,0.79443359375,0.98974609375,0.70166015625,0.18212890625,0.32666015625,0.44263230490053274
1181,0.54443359375,0.23974609375,0.95166015625,0.93212890625,0.07666015625,0.3264230239901799
1182,0.04443359375,0.73974609375,0.45166015625,0.43212890625,0.57666015625,0.2640040210830586
1183,0.06005859375,0.44287109375,0.52978515625,0.76025390625,0.37353515625,0.2691691858438502
1184,0.56005859375,0.94287109375,0.02978515625,0.26025390625,0.87353515625,0.2617911850156708
1185,0.81005859375,0.19287109375,0.27978515625,0.51025390625,0.62353515625,0.3629525797024349
1186,0.31005859375,0.69287109375,0.77978515625,0.01025390625,0.12353515625,0.12192163852765431
1187,0.43505859375,0.06787109375,0.15478515625,0.88525390625,0.74853515625,0.25120376784216675
1188,0.93505859375,0.56787109375,0.65478515625,0.38525390625,0.24853515625,0.4440618459853192
1189,0.68505859375,0.31787109375,0.90478515625,0.63525390625,0.49853515625,0.5118566484551229
1190,0.18505859375,0.81787109375,0.40478515625,0.13525390625,0.99853515625,0.32100260530462593
1191,0.24755859375,0.13037109375,0.84228515625,0.44775390625,0.81103515625,0.33477730153154184
1192,0.74755859375,0.63037109375,0.34228515625,0.94775390625,0.31103515625,0.48148057132255295
1193,0.99755859375,0.38037109375,0.09228515625,0.19775390625,0.06103515625,0.14914052867743557
1194,0.49755859375,0.88037109375,0.59228515625,0.69775390625,0.56103515625,0.5706127632378764
1195,0.37255859375,0.25537109375,0.46728515625,0.32275390625,0.18603515625,0.24338715900893865
1196,0.87255859375,0.75537109375,0.96728515625,0.82275390625,0.68603515625,0.7528227177982652
1197,0.62255859375,0.00537109375,0.71728515625,0.07275390625,0.93603515625,0.11252621891374608
1198,0.12255859375,0.50537109375,0.21728515625,0.57275390625,0.43603515625,0.25780263292477557
1199,0.09130859375,0.03662109375,0.37353515625,0.66650390625,0.09228515625,0.08804537211714535
1200,0.59130859375,0.53662109375,0.87353515625,0.16650390625,0.59228515625,0.4244880342194516
1201,0.84130859375,0.28662109375,0.62353515625,0.91650390625,0.84228515625,0.58774116941927
1202,0.34130859375,0.78662109375,0.12353515625,0.41650390625,0.34228515625,0.28041803310935287
1203,0.46630859375,0.41162109375,0.99853515625,0.54150390625,0.96728515625,0.5691446812008379
1204,0.96630859375,0.91162109375,0.49853515625,0.04150390625,0.46728515625,0.32322701400075726
1205,0.71630859375,0.16162109375,0.24853515625,0.79150390625,0.21728515625,0.2835507558809481
1206,0.21630859375,0.66162109375,0.74853515625,0.29150390625,0.71728515625,0.40548095526167544
1207,0.15380859375,0.34912109375,0.06103515625,0.10400390625,0.52978515625,0.11607227283095813
1208,0.65380859375,0.84912109375,0.56103515625,0.60400390625,0.02978515625,0.29225614418546186
1209,0.90380859375,0.09912109375,0.81103515625,0.35400390625,0.27978515625,0.3104505197799163
1210,0.40380859375,0.59912109375,0.31103515625,0.85400390625,0.77978515625,0.48722022713032503
1211,0.27880859375,0.22412109375,0.68603515625,0.22900390625,0.40478515625,0.2687055041236735
1212,0.77880859375,0.72412109375,0.18603515625,0.72900390625,0.90478515625,0.523864409761991
1213,0.52880859375,0.47412109375,0.43603515625,0.47900390625,0.65478515625,0.4470613287888752
1214,0.02880859375,0.97412109375,0.93603515625,0.97900390625,0.15478515625,0.26881804696325473
1215,0.02099609375,0.32568359375,0.41259765625,0.59619140625,0.86572265625,0.20849373450405498
1216,0.52099609375,0.82568359375,0.91259765625,0.09619140625,0.36572265625,0.36235766479030607
1217,0.77099609375,0.07568359375,0.66259765625,0.84619140625,0.11572265625,0.26551798941019567
1218,0.27099609375,0.57568359375,0.16259765625,0.34619140625,0.61572265625,0.28973634586856556
1219,0.39599609375,0.20068359375,0.78759765625,0.72119140625,0.24072265625,0.34247210960952473
1220,0.89599609375,0.70068359375,0.28759765625,0.22119140625,0.74072265625,0.4322428067736761
1221,0.64599609375,0.45068359375,0.03759765625,0.97119140625,0.99072265625,0.3399531757193072
1222,0.14599609375,0.95068359375,0.53759765625,0.47119140625,0.49072265625,0.38168637263351385
1223,0.20849609375,0.01318359375,0.22509765625,0.15869140625,0.30322265625,0.062079660625257514
1224,0.70849609375,0.51318359375,0.72509765625,0.65869140625,0.80322265625,0.612076329301619
1225,0.95849609375,0.26318359375,0.97509765625,0.40869140625,0.55322265625,0.4987937130682753
1226,0.45849609375,0.76318359375,0.47509765625,0.90869140625,0.05322265625,0.3188074813645726
1227,0.33349609375,0.38818359375,0.60009765625,0.03369140625,0.67822265625,0.21943577365469777
1228,0.83349609375,0.88818359375,0.10009765625,0.53369140625,0.17822265625,0.3089033748301161
1229,0.58349609375,0.13818359375,0.35009765625,0.28369140625,0.42822265625,0.2590915115897185
1230,0.08349609375,0.63818359375,0.85009765625,0.78369140625,0.92822265625,0.44302650784988395
1231,0.11474609375,0.16943359375,0.69384765625,0.93994140625,0.58447265625,0.31264589375470503
1232,0.61474609375,0.66943359375,0.19384765625,0.43994140625,0.08447265625,0.2498686690526278
1233,0.86474609375,0.41943359375,0.44384765625,0.68994140625,0.33447265625,0.4552928961341901
1234,0.36474609375,0.91943359375,0.94384765625,0.18994140625,0.83447265625,0.48734935865824586
1235,0.48974609375,0.29443359375,0.06884765625,0.81494140625,0.45947265625,0.26431889804312597
1236,0.98974609375,0.79443359375,0.56884765625,0.31494140625,0.95947265625,0.6078396492338017
1237,0.73974609375,0.04443359375,0.81884765625,0.56494140625,0.70947265625,0.34188751513177446
1238,0.23974609375,0.54443359375,0.31884765625,0.06494140625,0.20947265625,0.1618701960889566
1239,0.17724609375,0.48193359375,0.88134765625,0.25244140625,0.02197265625,0.1486320099987806
1240,0.67724609375,0.98193359375,0.38134765625,0.75244140625,0.52197265625,0.5681508446120752
1241,0.92724609375,0.23193359375,0.13134765625,0.00244140625,0.77197265625,0.07741143864566773
1242,0.42724609375,0.73193359375,0.63134765625,0.50244140625,0.27197265625,0.4232144608143841
1243,0.30224609375,0.10693359375,0.25634765625,0.37744140625,0.89697265625,0.24643145250553852
1244,0.80224609375,0.60693359375,0.75634765625,0.87744140625,0.39697265625,0.6008734539362329
1245,0.55224609375,0.35693359375,0.50634765625,0.12744140625,0.14697265625,0.2223669169488156
1246,0.05224609375,0.85693359375,0.00634765625,0.62744140625,0.64697265625,0.10078119307297922
1247,0.03662109375,0.09130859375,0.95947265625,0.04931640625,0.41259765625,0.08322802156634392
1248,0.53662109375,0.59130859375,0.45947265625,0.54931640625,0.91259765625,0.5303055668035612
1249,0.78662109375,0.34130859375,0.20947265625,0.29931640625,0.66259765625,0.3445925867854617
1250,0.28662109375,0.84130859375,0.70947265625,0.79931640625,0.16259765625,0.4047922391141386
1251,0.41162109375,0.46630859375,0.33447265625,0.17431640625,0.53759765625,0.29733384156030546
1252,0.91162109375,0.96630859375,0.83447265625,0.67431640625,0.03759765625,0.3885888026623423
1253,0.66162109375,0.21630859375,0.58447265625,0.42431640625,0.28759765625,0.33744227743011673
1254,0.16162109375,0.71630859375,0.08447265625,0.92431640625,0.78759765625,0.3096487833055847
1255,0.22412109375,0.27880859375,0.64697265625,0.73681640625,0.97509765625,0.43043437590155315
1256,0.72412109375,0.77880859375,0.14697265625,0.23681640625,0.47509765625,0.33028177643982914
1257,0.97412109375,0.02880859375,0.39697265625,0.98681640625,0.22509765625,0.2387888873972963
1258,0.47412109375,0.52880859375,0.89697265625,0.48681640625,0.72509765625,0.5401802433670501
1259,0.34912109375,0.15380859375,0.02197265625,0.61181640625,0.10009765625,0.0862131725805272
1260,0.84912109375,0.65380859375,0.52197265625,0.11181640625,0.60009765625,0.3924316820804839
1261,0.59912109375,0.40380859375,0.77197265625,0.86181640625,0.85009765625,0.6094884082721977
1262,0.09912109375,0.90380859375,0.27197265625,0.36181640625,0.35009765625,0.25239036343411364
1263,0.06787109375,0.43505859375,0.17822265625,0.39306640625,0.13134765625,0.13125644542837245
1264,0.56787109375,0.93505859375,0.67822265625,0.89306640625,0.63134765625,0.6646762358116981
1265,0.81787109375,0.18505859375,0.92822265625,0.14306640625,0.88134765625,0.38403638077734026
1266,0.31787109375,0.68505859375,0.42822265625,0.64306640625,0.38134765625,0.40742243519057303
1267,0.44287109375,0.06005859375,0.55322265625,0.26806640625,0.75634765625,0.25026303614581386
1268,0.94287109375,0.56005859375,0.05322265625,0.76806640625,0.25634765625,0.2913690875381226
1269,0.69287109375,0.31005859375,0.30322265625,0.01806640625,0.00634765625,0.03203001490659976
1270,0.19287109375,0.81005859375,0.80322265625,0.51806640625,0.50634765625,0.44292782412084303
1271,0.13037109375,0.24755859375,0.49072265625,0.83056640625,0.69384765625,0.32859693820394537
1272,0.63037109375,0.74755859375,0.99072265625,0.33056640625,0.19384765625,0.43335446066450095
1273,0.88037109375,0.49755859375,0.74072265625,0.58056640625,0.44384765625,0.5464618037194214
1274,0.38037109375,0.99755859375,0.24072265625,0.08056640625,0.94384765625,0.30781696212912174
1275,0.25537109375,0.37255859375,0.86572265625,0.95556640625,0.31884765625,0.41623549242064867
1276,0.75537109375,0.87255859375,0.36572265625,0.45556640625,0.81884765625,0.5553884337377393
1277,0.50537109375,0.12255859375,0.11572265625,0.70556640625,0.56884765625,0.24799558721846518
1278,0.00537109375,0.62255859375,0.61572265625,0.20556640625,0.06884765625,0.061545329836929286
1279,0.00732421875,0.12451171875,0.45751953125,0.93408203125,0.28564453125,0.09962262082245295
1280,0.50732421875,0.62451171875,0.95751953125,0.43408203125,0.78564453125,0.572960084941352
1281,0.75732421875,0.37451171875,0.70751953125,0.68408203125,0.53564453125,0.5310229343071577
1282,0.25732421875,0.87451171875,0.20751953125,0.18408203125,0.03564453125,0.1359681786203234
1283,0.38232421875,0.49951171875,0.83251953125,0.80908203125,0.66064453125,0.5484501404808497
1284,0.88232421875,0.99951171875,0.33251953125,0.30908203125,0.16064453125,0.36687111008793016
1285,0.63232421875,0.24951171875,0.08251953125,0.55908203125,0.41064453125,0.2503800523330091
1286,0.13232421875,0.74951171875,0.58251953125,0.05908203125,0.91064453125,0.25283810053736544
1287,0.19482421875,0.31201171875,0.14501953125,0.37158203125,0.84814453125,0.24583941758527206
1288,0.69482421875,0.81201171875,0.64501953125,0.87158203125,0.34814453125,0.5812952787852215
1289,0.94482421875,0.06201171875,0.89501953125,0.12158203125,0.09814453125,0.1664024646371862
1290,0.44482421875,0.56201171875,0.39501953125,0.62158203125,0.59814453125,0.4540782884029253
1291,0.31982421875,0.18701171875,0.52001953125,0.49658203125,0.22314453125,0.2594139776084448
1292,0.81982421875,0.68701171875,0.02001953125,0.99658203125,0.72314453125,0.31961856557521656
1293,0.56982421875,0.43701171875,0.27001953125,0.24658203125,0.97314453125,0.3757760997887018
1294,0.06982421875,0.93701171875,0.77001953125,0.74658203125,0.47314453125,0.3844462253934479
1295,0.10107421875,0.40576171875,0.67626953125,0.52783203125,0.00439453125,0.08280278812610108
1296,0.60107421875,0.90576171875,0.17626953125,0.02783203125,0.50439453125,0.2043123721860937
1297,0.85107421875,0.15576171875,0.42626953125,0.77783203125,0.75439453125,0.4436596402212574
1298,0.35107421875,0.65576171875,0.92626953125,0.27783203125,0.25439453125,0.36984591245635096
1299,0.47607421875,0.03076171875,0.05126953125,0.65283203125,0.87939453125,0.14997441501028513
1300,0.97607421875,0.53076171875,0.55126953125,0.15283203125,0.37939453125,0.37805848427458144
1301,0.72607421875,0.28076171875,0.80126953125,0.90283203125,0.12939453125,0.39072293434666583
1302,0.22607421875,0.78076171875,0.30126953125,0.40283203125,0.62939453125,0.3603201206595562
1303,0.16357421875,0.21826171875,0.98876953125,0.21533203125,0.56689453125,0.27411429086295896
1304,0.66357421875,0.71826171875,0.48876953125,0.71533203125,0.06689453125,0.344546506008723
1305,0.91357421875,0.46826171875,0.23876953125,0.46533203125,0.31689453125,0.3697895215089542
1306,0.41357421875,0.96826171875,0.73876953125,0.96533203125,0.81689453125,0.6851415209848216
1307,0.28857421875,0.34326171875,0.36376953125,0.09033203125,0.44189453125,0.2078266254418649
1308,0.78857421875,0.84326171875,0.86376953125,0.59033203125,0.94189453125,0.7335992141272433
1309,0.53857421875,0.09326171875,0.61376953125,0.34033203125,0.69189453125,0.31110031464860843
1310,0.03857421875,0.59326171875,0.11376953125,0.84033203125,0.19189453125,0.14885833753811972
1311,0.05419921875,0.35888671875,0.91064453125,0.48095703125,0.98876953125,0.3223764002752547
1312,0.55419921875,0.85888671875,0.41064453125,0.98095703125,0.48876953125,0.5605185755268944
1313,0.80419921875,0.10888671875,0.16064453125,0.23095703125,0.23876953125,0.17644568410892722
1314,0.30419921875,0.60888671875,0.66064453125,0.73095703125,0.73876953125,0.5184772749421266
1315,0.42919921875,0.23388671875,0.28564453125,0.35595703125,0.11376953125,0.1965069716637591
1316,0.92919921875,0.73388671875,0.78564453125,0.85595703125,0.61376953125,0.7137361909927863
1317,0.67919921875,0.48388671875,0.53564453125,0.10595703125,0.86376953125,0.37565048803291645
1318,0.17919921875,0.98388671875,0.03564453125,0.60595703125,0.36376953125,0.2058031227355116
1319,0.24169921875,0.04638671875,0.72314453125,0.79345703125,0.42626953125,0.24503682549245645
1320,0.74169921875,0.54638671875,0.22314453125,0.29345703125,0.92626953125,0.41425772946474526
1321,0.99169921875,0.29638671875,0.47314453125,0.54345703125,0.67626953125,0.4893966099762375
1322,0.49169921875,0.79638671875,0.97314453125,0.04345703125,0.17626953125,0.24890170363001332
1323,0.36669921875,0.42138671875,0.09814453125,0.91845703125,0.55126953125,0.3153167766057836
1324,0.86669921875,0.92138671875,0.59814453125,0.41845703125,0.05126953125,0.337756131189834
1325,0.61669921875,0.17138671875,0.84814453125,0.66845703125,0.30126953125,0.38572875563507186
1326,0.11669921875,0.67138671875,0.34814453125,0.16845703125,0.80126953125,0.263692941206251
1327,0.08544921875,0.14013671875,0.19189453125,0.07470703125,0.70751953125,0.10246835348620682
1328,0.58544921875,0.64013671875,0.69189453125,0.57470703125,0.20751953125,0.436651043223445
1329,0.83544921875,0.39013671875,0.94189453125,0.32470703125,0.45751953125,0.4769682187591945
1330,0.33544921875,0.89013671875,0.44189453125,0.82470703125,0.95751953125,0.5738611152505645
1331,0.46044921875,0.26513671875,0.56689453125,0.19970703125,0.33251953125,0.2784749811532455
1332,0.96044921875,0.76513671875,0.06689453125,0.69970703125,0.83251953125,0.42903687133669194
1333,0.71044921875,0.01513671875,0.31689453125,0.44970703125,0.58251953125,0.183248199350949
1334,0.21044921875,0.51513671875,0.81689453125,0.94970703125,0.08251953125,0.30775960078673437
1335,0.14794921875,0.45263671875,0.37939453125,0.63720703125,0.14501953125,0.23563820308391115
1336,0.64794921875,0.95263671875,0.87939453125,0.13720703125,0.64501953125,0.4826002637582144
1337,0.89794921875,0.20263671875,0.62939453125,0.88720703125,0.89501953125,0.5567806425845863
1338,0.39794921875,0.70263671875,0.12939453125,0.38720703125,0.39501953125,0.29137328477000307
1339,0.27294921875,0.07763671875,0.75439453125,0.51220703125,0.77001953125,0.30072297108747253
1340,0.77294921875,0.57763671875,0.25439453125,0.01220703125,0.27001953125,0.1440741049733919
1341,0.52294921875,0.32763671875,0.00439453125,0.76220703125,0.02001953125,0.040511368170020746
1342,0.02294921875,0.82763671875,0.50439453125,0.26220703125,0.52001953125,0.2026730739407867
1343,0.03076171875,0.47607421875,0.02783203125,0.12939453125,0.49658203125,0.05893076995311197
1344,0.53076171875,0.97607421875,0.52783203125,0.62939453125,0.99658203125,0.6405462436542292
1345,0.78076171875,0.22607421875,0.77783203125,0.37939453125,0.74658203125,0.46004978077512443
1346,0.28076171875,0.72607421875,0.27783203125,0.87939453125,0.24658203125,0.35250599860975473
1347,0.40576171875,0.10107421875,0.65283203125,0.00439453125,0.62158203125,0.0865719695261878
1348,0.90576171875,0.60107421875,0.15283203125,0.50439453125,0.12158203125,0.28567991032874857
1349,0.65576171875,0.35107421875,0.40283203125,0.25439453125,0.37158203125,0.3254588723496929
1350,0.15576171875,0.85107421875,0.90283203125,0.75439453125,0.87158203125,0.5391305036116473
1351,0.21826171875,0.16357421875,0.34033203125,0.56689453125,0.93408203125,0.3021950766948005
1352,0.71826171875,0.66357421875,0.84033203125,0.06689453125,0.43408203125,0.3480106721425261
1353,0.96826171875,0.41357421875,0.59033203125,0.81689453125,0.18408203125,0.4507510159119812
1354,0.46826171875,0.91357421875,0.09033203125,0.31689453125,0.68408203125,0.3219508588634258
1355,0.34326171875,0.28857421875,0.96533203125,0.69189453125,0.05908203125,0.2676177173695713
1356,0.84326171875,0.78857421875,0.46533203125,0.19189453125,0.55908203125,0.44377830686609554
1357,0.59326171875,0.03857421875,0.21533203125,0.94189453125,0.80908203125,0.2649834130894909
1358,0.09326171875,0.53857421875,0.71533203125,0.44189453125,0.30908203125,0.28297465202496513
1359,0.12451171875,0.00732421875,0.87158203125,0.28564453125,0.21533203125,0.07505043051191428
1360,0.62451171875,0.50732421875,0.37158203125,0.78564453125,0.71533203125,0.5186247689331206
1361,0.87451171875,0.25732421875,0.12158203125,0.03564453125,0.96533203125,0.18587038451384835
1362,0.37451171875,0.75732421875,0.62158203125,0.53564453125,0.46533203125,0.4729710682042175
1363,0.49951171875,0.38232421875,0.49658203125,0.41064453125,0.84033203125,0.4423306142545208
1364,0.99951171875,0.88232421875,0.99658203125,0.91064453125,0.34033203125,0.7086636141573734
1365,0.74951171875,0.13232421875,0.74658203125,0.16064453125,0.09033203125,0.19252009899492584
1366,0.24951171875,0.63232421875,0.24658203125,0.66064453125,0.59033203125,0.37042022973695354
1367,0.18701171875,0.31982421875,0.55908203125,0.97314453125,0.65283203125,0.4005530063697405
1368,0.68701171875,0.81982421875,0.05908203125,0.47314453125,0.15283203125,0.23710828277832538
1369,0.93701171875,0.06982421875,0.30908203125,0.72314453125,0.40283203125,0.2958210644552317
1370,0.43701171875,0.56982421875,0.80908203125,0.22314453125,0.90283203125,0.46454225604548194
1371,0.31201171875,0.19482421875,0.18408203125,0.84814453125,0.27783203125,0.24263670228063194
1372,0.81201171875,0.69482421875,0.68408203125,0.34814453125,0.77783203125,0.5742542086457322
1373,0.56201171875,0.44482421875,0.93408203125,0.59814453125,0.52783203125,0.5313372794293029
1374,0.06201171875,0.94482421875,0.43408203125,0.09814453125,0.02783203125,0.08504979857238666
1375,0.04638671875,0.24169921875,0.60595703125,0.70751953125,0.79345703125,0.2659986830558274
1376,0.54638671875,0.74169921875,0.10595703125,0.20751953125,0.29345703125,0.24212930147337372
1377,0.79638671875,0.49169921875,0.35595703125,0.95751953125,0.04345703125,0.29471035882066077
1378,0.29638671875,0.99169921875,0.85595703125,0.45751953125,0.54345703125,0.5121470894082436
1379,0.42138671875,0.36669921875,0.23095703125,0.58251953125,0.16845703125,0.26044450981474604
1380,0.92138671875,0.86669921875,0.73095703125,0.08251953125,0.66845703125,0.4406942054552552
